step,fitness,genome
0,6.976401699003533e-05,"[False, True, True, False, False, False, True, False, False, True, False, False, True, True, True, True, True, False, True, False, True, True, False, False, True, False, False, False, False, True, True, False, False, True, False, True, False, False, False, False]"
0,6.858134840073268e-08,"[False, False, True, True, False, False, False, True, False, False, True, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, True, False, True, True, True, False, False, True, True, False, False, True, True, True]"
0,0.29372564364104314,"[True, True, True, False, False, False, True, False, False, True, True, True, True, False, True, True, False, True, True, True, False, True, False, False, False, False, False, True, False, True, False, False, True, False, True, False, True, False, False, False]"
0,0.022316895728100132,"[True, False, True, False, True, True, True, True, False, False, False, False, False, True, True, False, True, False, True, True, True, True, False, False, False, True, True, False, True, True, True, True, False, False, False, True, True, True, False, True]"
0,0.7428961782021779,"[True, True, True, True, True, False, False, False, True, False, False, False, False, False, False, False, True, True, True, False, True, True, True, True, False, True, True, False, True, False, True, True, True, True, False, True, True, False, False, True]"
0,0.008617906805089122,"[True, False, False, True, True, True, True, True, False, False, True, False, False, False, True, True, True, True, True, False, True, False, True, False, False, False, False, False, True, False, False, False, True, False, False, True, False, False, True, False]"
0,4.381338453292712e-07,"[False, False, True, True, True, False, True, True, False, False, True, True, False, True, False, True, True, True, True, True, False, True, False, False, False, True, True, True, False, True, False, True, False, False, True, True, False, True, False, True]"
0,0.6791708172467068,"[True, True, True, True, False, True, True, False, False, True, False, False, True, False, False, False, True, True, True, True, False, False, True, False, False, False, True, True, True, False, True, True, False, True, True, False, False, True, False, False]"
0,0.21944649184346202,"[True, True, False, True, True, False, True, True, True, True, True, True, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, True, False, True, True, True, False, True, True, True, False, True, False]"
0,0.015901997313461945,"[True, False, True, False, True, False, False, True, False, False, True, True, False, False, False, True, True, False, True, False, True, True, True, False, False, True, True, True, False, False, True, True, True, False, False, False, True, False, False, False]"
0,0.004757869011467772,"[True, False, False, True, False, True, False, True, True, True, True, True, False, True, True, False, False, True, False, False, False, True, False, True, False, True, True, False, False, True, False, True, True, False, False, False, False, True, True, False]"
0,4.597257133262896e-06,"[False, True, False, False, True, False, True, False, True, True, True, False, False, True, True, False, True, True, False, False, False, False, False, True, False, False, True, False, False, False, False, False, True, True, False, True, False, True, True, False]"
0,6.858134840073268e-08,"[False, False, True, True, False, False, False, True, False, False, True, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, True, False, True, True, True, False, False, True, True, False, False, True, True, True]"
0,9.881599848796647e-07,"[False, True, False, False, False, False, False, False, False, False, True, True, True, False, True, False, False, True, False, False, True, True, False, True, True, False, True, False, True, False, False, True, True, False, True, True, True, False, True, True]"
0,0.0749065383148557,"[True, True, False, False, False, True, False, True, True, False, False, False, True, True, True, False, True, False, False, False, True, False, False, True, False, False, False, True, True, False, True, True, True, False, False, False, True, False, False, False]"
