step,fitness,genome
0,0.12012021467061733,"[True, True, False, False, True, True, True, True, False, False, False, True, True, True, False, False, False, False, True, True, True, False, False, False, True, True, False, False, True, False, True, True, False, False, False, True, True, False, False, False]"
0,0.05832088409858119,"[True, True, False, False, False, False, False, False, True, False, True, False, True, True, False, False, False, True, True, True, False, True, False, True, True, True, False, False, True, False, True, True, False, True, True, False, False, False, False, False]"
0,0.2891204278400746,"[True, True, True, False, False, False, True, False, False, False, False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, True, False, True, True, True, False, False, False, False, False, False, False, True, True, False]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.28344957703105556,"[True, True, True, False, False, False, False, True, True, False, True, False, True, True, False, True, False, True, False, True, True, False, False, False, False, True, False, False, False, True, False, True, True, True, False, False, False, True, False, True]"
0,0.6020428343339446,"[True, True, True, True, False, False, True, True, False, True, False, True, False, True, False, True, False, True, True, True, True, True, False, True, True, False, True, True, False, False, False, False, True, True, True, False, True, False, False, False]"
0,0.2891204278400746,"[True, True, True, False, False, False, True, False, False, False, False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, True, False, True, True, True, False, False, False, False, False, False, False, True, True, False]"
0,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
0,0.28344957703105556,"[True, True, True, False, False, False, False, True, True, False, True, False, True, True, False, True, False, True, False, True, True, False, False, False, False, True, False, False, False, True, False, True, True, True, False, False, False, True, False, True]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.16805038605094486,"[True, True, False, True, False, True, True, False, False, False, True, False, True, True, True, False, True, False, True, True, False, True, True, False, False, False, True, False, True, False, False, True, True, True, True, True, False, False, True, False]"
0,0.11663477596907355,"[True, True, False, False, True, True, True, False, True, False, False, False, False, False, False, False, False, True, False, True, False, True, False, False, True, False, False, True, True, True, False, False, True, False, False, True, False, True, False, False]"
0,0.12012021467061733,"[True, True, False, False, True, True, True, True, False, False, False, True, True, True, False, False, False, False, True, True, True, False, False, False, True, True, False, False, True, False, True, True, False, False, False, True, True, False, False, False]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.6020428343339446,"[True, True, True, True, False, False, True, True, False, True, False, True, False, True, False, True, False, True, True, True, True, True, False, True, True, False, True, True, False, False, False, False, True, True, True, False, True, False, False, False]"
0,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
0,0.2891204278400746,"[True, True, True, False, False, False, True, False, False, False, False, True, True, True, True, True, True, True, True, False, False, True, True, False, True, True, False, True, True, True, False, False, False, False, False, False, False, True, True, False]"
0,0.6020428343339446,"[True, True, True, True, False, False, True, True, False, True, False, True, False, True, False, True, False, True, True, True, True, True, False, True, True, False, True, True, False, False, False, False, True, True, True, False, True, False, False, False]"
0,0.12012021467061733,"[True, True, False, False, True, True, True, True, False, False, False, True, True, True, False, False, False, False, True, True, True, False, False, False, True, True, False, False, True, False, True, True, False, False, False, True, True, False, False, False]"
0,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
step,fitness,genome
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9270705366068636,"[True, True, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, False, False, True, True, True, False, False, False, False, True, True, False, True, True]"
1,0.9484620584682587,"[True, True, True, True, True, True, True, False, True, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True, True, True, False]"
