step,fitness,genome
0,0.11691409951408997,"[True, True, False, False, True, True, True, False, True, False, False, False, True, True, False, False, True, True, True, True, True, False, True, False, False, False, True, False, False, True, False, True, True, True, False, False, True, True, True, False]"
0,0.03690516595545172,"[True, False, True, True, True, False, False, False, False, False, False, False, True, True, True, False, False, False, True, True, False, False, False, True, True, True, True, True, False, True, True, True, True, False, True, False, False, False, True, True]"
0,0.9449032205430707,"[True, True, True, True, True, True, True, False, True, False, False, False, True, True, False, True, True, False, True, False, False, False, True, True, True, True, False, False, True, False, False, True, True, True, True, True, False, False, False, True]"
0,0.040557460250657776,"[True, False, True, True, True, False, False, True, True, True, False, False, True, True, False, False, True, True, True, True, False, False, True, False, False, False, False, True, True, True, False, False, True, False, True, False, False, False, True, False]"
0,0.8309269244602334,"[True, True, True, True, True, False, True, True, False, True, False, False, True, True, False, True, False, True, False, True, True, False, True, True, False, True, True, False, False, False, False, True, True, False, True, True, True, False, True, False]"
0,0.0013103800114667582,"[True, False, False, False, False, False, True, True, True, True, False, True, False, False, False, True, True, True, False, False, True, False, True, True, False, True, False, True, True, True, True, True, True, True, False, True, False, True, False, False]"
0,0.19371015867047536,"[True, True, False, True, True, False, False, True, False, False, True, True, True, True, True, True, False, True, True, False, True, False, False, True, True, True, False, True, True, False, False, True, False, False, True, False, True, False, True, False]"
0,0.038424696351592444,"[True, False, True, True, True, False, False, False, True, True, False, False, True, True, False, False, True, False, True, True, False, False, True, False, False, False, False, True, True, False, True, True, True, False, True, True, False, False, True, False]"
0,0.5552287768001217,"[True, True, True, True, False, False, False, True, False, True, False, True, True, True, True, True, False, True, False, False, False, True, False, True, False, True, False, True, False, True, True, False, False, False, False, False, False, True, False, False]"
0,0.16766188431533557,"[True, True, False, True, False, True, True, False, False, False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, True, True, False, False, False, False, True, True, False, True, True, True, True, True, True, True]"
0,0.2710218513123063,"[True, True, True, False, False, False, False, False, True, False, True, False, True, False, True, False, True, True, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False]"
0,0.2574927627883595,"[True, True, False, True, True, True, True, True, True, False, False, False, False, True, False, True, False, False, True, False, False, False, False, True, False, True, True, False, False, True, False, False, True, False, False, True, True, True, False, False]"
0,0.2035521969748523,"[True, True, False, True, True, False, True, False, False, True, False, True, False, False, True, True, True, False, True, True, True, False, False, True, False, True, True, True, True, False, True, True, True, True, True, False, True, False, False, False]"
0,0.3041184189266975,"[True, True, True, False, False, False, True, True, False, True, False, False, False, True, False, True, False, True, True, False, False, True, True, True, True, False, False, True, True, True, True, True, True, True, False, True, False, False, True, False]"
0,0.0005540602962589288,"[False, True, True, True, True, False, False, False, True, True, True, True, False, False, True, False, False, True, True, True, True, False, False, False, True, True, True, True, False, True, False, False, True, False, False, True, False, True, False, True]"
0,0.2780831011172548,"[True, True, True, False, False, False, False, True, False, False, True, True, True, True, True, True, False, False, False, False, False, True, False, True, False, True, False, True, False, True, True, False, False, False, False, False, False, True, False, False]"
0,0.00040605717343369626,"[False, True, True, True, False, True, False, True, False, False, True, True, True, True, True, True, False, False, False, False, False, True, False, True, False, True, False, True, False, True, True, False, False, True, False, False, False, True, False, False]"
0,0.9221182151218592,"[True, True, True, True, True, True, False, True, True, True, True, False, True, True, True, False, True, True, False, False, False, True, False, True, False, False, True, True, True, True, False, False, False, False, False, True, False, False, True, True]"
0,0.23977103096464042,"[True, True, False, True, True, True, False, True, True, True, True, False, True, True, True, False, True, False, False, False, True, True, False, True, True, True, False, True, False, False, True, False, False, False, True, True, True, True, False, False]"
0,0.5112431801638979,"[True, True, True, False, True, True, True, True, False, True, True, False, False, False, True, True, False, True, True, False, False, False, False, False, False, True, False, False, True, True, True, True, True, True, False, False, True, True, True, False]"
0,0.01229646877361831,"[True, False, True, False, False, True, False, False, True, True, True, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, True, True, True, False, True, False, False, True, False, True, True, False, False, False]"
0,0.16387772200543613,"[True, True, False, True, False, True, False, True, True, False, True, False, False, True, False, True, False, False, False, False, False, True, False, True, True, False, True, True, False, False, True, False, False, False, True, False, False, True, True, False]"
0,0.5112431697417742,"[True, True, True, False, True, True, True, True, False, True, True, False, False, False, True, True, False, True, True, False, False, False, False, False, False, True, False, False, False, True, True, True, True, False, False, True, True, True, True, False]"
0,3.5765433188779774e-08,"[False, False, True, False, True, True, True, False, False, False, False, True, False, True, True, False, False, True, True, True, True, True, False, False, False, True, True, False, False, True, True, True, False, False, False, False, False, False, False, True]"
0,0.016996914371806365,"[True, False, True, False, True, False, True, False, False, True, False, True, False, False, True, True, False, False, False, False, True, True, True, False, True, False, False, True, True, False, True, True, True, True, False, True, True, False, True, True]"
0,0.5112431750721733,"[True, True, True, False, True, True, True, True, False, True, True, False, False, False, True, True, False, True, True, False, False, False, False, False, False, True, False, False, True, False, True, True, True, True, False, False, True, True, True, False]"
0,0.23974265682233162,"[True, True, False, True, True, True, False, True, True, True, True, False, True, True, False, True, True, True, True, False, False, False, False, True, True, False, True, True, False, False, False, True, True, True, False, False, False, False, False, False]"
0,0.014895526102539101,"[True, False, True, False, True, False, False, False, False, False, False, True, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, False, True, True, False, True, True, True, False, False, False, False, False]"
0,0.038947088589752425,"[True, False, True, True, True, False, False, True, False, False, False, False, True, True, False, False, True, False, False, True, True, True, True, True, False, True, True, True, False, False, False, True, False, True, True, False, True, False, True, False]"
0,0.1463891763335973,"[True, True, False, True, False, False, True, True, False, False, True, True, True, True, True, True, False, True, False, False, False, True, False, True, False, True, False, True, False, True, True, False, False, False, False, True, False, True, False, False]"
0,0.0015452722218191304,"[True, False, False, False, False, True, True, False, False, False, False, False, False, False, True, False, True, True, False, True, False, False, False, True, False, False, True, True, True, True, True, False, False, False, False, True, True, False, True, True]"
0,0.06002229403077083,"[True, True, False, False, False, False, False, True, False, False, True, True, True, False, True, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, False, True, True, False, True, True, False, False, True, False]"
0,0.0013122744190892377,"[True, False, False, False, False, False, True, True, True, True, False, True, False, True, True, False, True, False, True, False, True, False, True, True, False, True, True, True, True, True, False, False, False, True, True, False, False, True, True, True]"
0,0.0016909583659457733,"[True, False, False, False, False, True, True, True, False, False, True, True, True, False, False, True, False, True, False, False, True, True, False, True, False, True, True, False, True, False, True, True, False, False, True, True, True, True, False, True]"
0,0.028781958460597685,"[True, False, True, True, False, False, True, True, True, False, False, False, True, False, False, True, False, True, False, False, False, False, True, True, True, False, False, True, True, False, True, True, True, True, True, True, True, False, True, True]"
0,0.03842666321946295,"[True, False, True, True, True, False, False, False, True, True, False, False, True, True, False, False, True, True, True, True, False, False, False, False, False, False, False, True, True, False, False, True, True, False, True, False, False, True, True, False]"
0,0.049587398043620806,"[True, False, True, True, True, True, False, True, True, False, False, True, False, False, True, False, True, True, False, False, False, False, False, True, True, False, True, True, False, True, False, False, True, True, True, True, True, True, True, False]"
0,4.249191525988793e-11,"[False, False, False, True, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, True, True, False, False, False, True, True, False, True, True, True, True, True, True]"
0,0.005488237114344575,"[True, False, False, True, True, False, False, False, False, False, False, True, True, True, True, False, False, True, True, True, False, False, False, True, True, True, True, True, False, True, True, True, True, False, True, False, False, False, False, True]"
0,1.948315978127123e-05,"[False, True, False, True, False, True, True, False, True, False, False, False, True, False, False, True, True, False, True, False, True, True, False, True, True, True, True, True, True, False, False, False, False, True, True, False, True, True, True, True]"
0,0.07038324703692694,"[True, True, False, False, False, True, False, False, False, True, False, True, False, True, False, False, True, False, False, False, False, False, False, True, True, False, True, False, False, True, True, False, True, True, True, True, False, False, True, True]"
0,0.027763034463105365,"[True, False, True, True, False, False, True, False, True, True, True, False, False, False, True, True, True, True, True, False, False, True, True, True, False, False, False, True, False, True, True, False, False, True, True, False, True, False, False, True]"
0,0.4128433362070467,"[True, True, True, False, True, False, True, False, False, True, False, True, False, False, True, True, False, False, True, False, True, True, True, False, True, False, False, False, False, False, True, True, True, True, False, True, True, False, True, True]"
0,0.002457885514039825,"[True, False, False, False, True, True, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False, True, True, False, True, False, True, True, True, True, True, True, False, False, False, False, True, True, False, True]"
0,4.506547131987461e-09,"[False, False, True, False, False, True, False, True, False, True, True, True, False, True, True, True, False, False, False, False, False, False, True, False, False, True, True, True, False, False, False, False, False, True, False, True, True, False, False, False]"
0,0.12431811982076825,"[True, True, False, False, True, True, True, True, True, True, False, True, False, False, True, False, True, False, True, False, True, False, False, True, True, True, False, True, False, False, True, False, False, True, False, True, False, True, False, False]"
0,0.0004666980150786442,"[False, True, True, True, False, True, True, False, True, True, True, False, False, False, True, True, True, False, True, True, False, True, True, True, False, True, False, True, True, False, False, True, True, False, True, False, False, False, True, True]"
0,0.9041215141260553,"[True, True, True, True, True, True, False, True, False, True, True, False, True, True, True, False, True, True, False, False, False, True, False, True, False, False, True, True, True, True, True, False, True, False, False, True, False, False, True, False]"
0,0.024830491012720227,"[True, False, True, True, False, False, False, False, True, True, True, False, False, True, True, True, True, False, False, False, False, False, True, True, False, False, False, False, True, True, False, True, False, True, True, False, True, True, False, True]"
0,0.21307834952607957,"[True, True, False, True, True, False, True, True, False, True, False, True, False, False, True, True, True, True, True, True, False, False, False, True, True, True, False, True, False, False, True, True, True, True, True, False, True, False, False, False]"
0,0.10793492232829752,"[True, True, False, False, True, True, False, False, True, True, True, False, True, False, False, False, False, False, False, True, True, True, False, True, True, False, True, False, False, False, False, True, True, False, True, False, False, False, True, True]"
0,4.540389522663068e-06,"[False, True, False, False, True, False, True, False, True, True, False, False, True, True, True, False, True, True, True, False, False, True, True, True, False, False, False, False, False, False, False, False, True, False, True, False, False, True, True, False]"
0,0.5891270386930879,"[True, True, True, True, False, False, True, False, True, True, False, False, True, True, True, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, True, True, True, False, False, True, True, False, True, True]"
0,0.7806083592044863,"[True, True, True, True, True, False, False, True, True, False, True, True, True, True, False, False, True, False, True, True, True, False, True, False, True, True, True, False, False, True, True, True, True, True, True, True, False, True, False, False]"
0,0.007844314349100448,"[True, False, False, True, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, True, False, False, True, True, True, False, True, False, False, True, True, False, True, True, True, True, True, False, False]"
0,0.000428468684699377,"[False, True, True, True, False, True, False, True, True, True, True, False, False, False, False, False, True, False, True, True, False, True, False, False, True, True, False, True, True, True, True, False, True, False, True, True, False, True, True, False]"
0,0.003326088317880663,"[True, False, False, True, False, False, False, False, True, False, True, True, False, False, False, False, False, False, True, True, False, False, True, False, True, True, True, False, False, False, False, True, False, False, False, True, False, False, True, False]"
0,0.027019567483790783,"[True, False, True, True, False, False, True, False, False, True, True, False, False, True, True, True, True, True, False, False, False, False, True, True, False, False, True, False, False, True, True, True, False, True, True, False, True, True, False, True]"
0,0.0649866113004473,"[True, True, False, False, False, False, True, False, True, True, False, False, False, True, False, True, False, False, True, False, False, True, True, True, False, False, True, True, True, True, True, True, True, True, False, True, False, False, True, False]"
0,0.02724523020932754,"[True, False, True, True, False, False, True, False, True, False, False, False, True, True, False, True, True, True, False, False, False, False, True, True, True, False, False, True, False, False, True, True, True, True, True, True, True, False, True, True]"
0,0.03842266561396102,"[True, False, True, True, True, False, False, False, True, True, False, False, True, True, False, False, False, True, True, True, False, False, True, False, False, False, False, True, True, False, False, True, True, False, True, False, False, False, True, False]"
0,0.3756433148094346,"[True, True, True, False, True, False, False, False, False, False, False, True, True, True, True, True, False, True, True, False, False, True, True, False, False, True, True, False, False, True, True, False, True, True, True, False, False, False, False, False]"
0,0.031958416581307075,"[True, False, True, True, False, True, False, True, False, True, True, False, True, True, False, False, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, True, True, True, False, True, False, False, False]"
0,0.04347967180623568,"[True, False, True, True, True, False, True, True, False, False, False, True, True, False, False, True, False, False, False, False, False, True, True, False, True, True, True, False, False, False, True, False, True, False, False, True, False, False, False, True]"
0,0.917288215801513,"[True, True, True, True, True, True, False, True, True, True, False, False, True, True, False, False, True, False, True, False, False, False, True, True, True, True, False, False, False, True, True, True, True, True, True, True, False, False, False, True]"
0,0.9562832120127782,"[True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, True, True, False, True, True, False, False, True, True, False, True, False, False, False, False, True, True, True, False, True, True, True, False, True, True]"
