step,fitness,genome
0,0.01752011984398716,"[True, False, True, False, True, False, True, False, True, True, False, True, False, True, True, True, False, True, True, True, False, True, False, False, False, False, True, True, False, False, False, True, False, False, True, False, True, False, True, True]"
0,0.17314071191949867,"[True, True, False, True, False, True, True, False, True, True, False, True, False, False, True, False, True, False, False, True, False, False, True, True, False, False, True, True, False, True, True, False, False, False, True, True, False, True, False, False]"
0,0.07722221087507081,"[True, True, False, False, False, True, True, False, False, False, True, False, True, False, False, False, True, False, True, True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, True, True, False, False, False]"
0,0.17005513081634432,"[True, True, False, True, False, True, True, False, False, True, True, False, True, True, True, True, True, True, False, False, False, True, False, True, True, True, True, False, False, False, False, True, False, False, True, False, True, True, False, True]"
0,0.050543361256575346,"[True, False, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, False, False, False, False, False, True, True, True, False, False, True, True, False, True, False, True, True, False, True, True, False, True, False]"
0,0.005094014121219243,"[True, False, False, True, False, True, True, False, True, True, True, True, True, True, False, True, False, False, True, True, True, True, True, False, False, True, True, False, False, True, False, False, False, True, False, False, True, True, True, False]"
0,0.17314071191949867,"[True, True, False, True, False, True, True, False, True, True, False, True, False, False, True, False, True, False, False, True, False, False, True, True, False, False, True, True, False, True, True, False, False, False, True, True, False, True, False, False]"
0,0.14005549926757507,"[True, True, False, True, False, False, True, False, False, True, False, True, False, False, False, False, True, False, False, True, True, False, True, True, False, True, True, False, False, False, True, False, False, False, True, True, True, False, True, True]"
0,0.07722218114348722,"[True, True, False, False, False, True, True, False, False, False, True, False, True, False, False, False, True, False, True, True, True, True, True, True, False, True, False, False, True, False, False, False, False, False, False, True, True, False, False, False]"
0,0.44323265469798245,"[True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, False, True, True, False, False, False, True, False, False, False, True, False, True, True, True, True, True, True, True, True, True, False, False, True, False]"
0,0.7638329092108075,"[True, True, True, True, True, False, False, True, False, False, True, True, False, False, False, True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, False, False, False, True, False, True, False, False, True, False]"
0,0.777647108817695,"[True, True, True, True, True, False, False, True, True, False, True, False, False, True, False, False, False, True, True, False, True, True, True, True, True, False, False, False, False, True, False, False, True, False, False, False, True, False, False, True]"
