step,fitness,genome
0,7.835093891192415e-06,"[False, True, False, False, True, True, True, True, False, False, False, False, False, False, False, False, True, True, False, False, True, True, True, False, False, False, True, False, True, True, False, True, False, True, False, True, False, False, True, True]"
0,0.003412004510993305,"[True, False, False, True, False, False, False, True, False, False, False, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, True, True, False, False, False, True, True, True, True, False, True, True, True, True]"
0,0.004478602460397782,"[True, False, False, True, False, True, False, True, False, False, False, False, True, True, True, False, True, True, False, False, False, False, False, False, True, True, True, True, False, False, True, True, True, True, True, False, True, True, True, True]"
0,0.0017913202501814254,"[True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, True, True, True, True, False, False, True, False, False, True, True, True, False, False, True, True, False, True, False, True, False, False, True]"
0,4.253652704223485e-05,"[False, True, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, True, False, False, True, False, True, False, True, False, False, True, True, True, False, True, False, True, False, True, False, False, False, True]"
0,0.12129616139790259,"[True, True, False, False, True, True, True, True, False, True, False, False, True, True, True, True, True, True, True, False, False, True, True, False, False, True, True, False, True, False, True, False, False, False, True, True, True, False, True, False]"
0,0.10889892953992467,"[True, True, False, False, True, True, False, True, False, False, False, True, False, True, True, False, True, True, False, False, False, True, True, True, False, True, True, False, True, True, True, False, False, True, True, True, True, False, True, False]"
0,0.88414558088668,"[True, True, True, True, True, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, True, False, True, False, True, True, False, True, True, False, True, True, False, False, True, True, True, False, False, False]"
0,0.0023936227881686096,"[True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, True, False, True, True, True, False, False, False, True, True, False, True, True, True, False, True, True, True, False, True, False, True, False, False, True]"
0,0.003412004510993305,"[True, False, False, True, False, False, False, True, False, False, False, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, True, True, False, False, False, True, True, True, True, False, True, True, True, True]"
0,0.0035601234239558085,"[True, False, False, True, False, False, False, True, True, False, True, False, True, True, False, False, True, True, True, False, True, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, True, False, True, True]"
0,0.5701726865827482,"[True, True, True, True, False, False, True, False, False, False, False, False, False, False, True, True, True, False, False, True, True, False, False, True, True, True, False, False, False, False, True, False, False, False, True, False, True, True, True, False]"
0,2.0693591644571073e-05,"[False, True, False, True, False, True, True, True, False, False, False, False, True, True, True, True, True, False, False, True, True, True, False, False, False, True, True, False, False, True, True, True, False, False, False, False, True, False, False, False]"
0,2.098641885429622e-05,"[False, True, False, True, False, True, True, True, False, False, True, False, True, True, True, False, True, True, True, True, False, False, True, True, False, True, False, False, False, True, False, False, False, False, False, False, True, False, True, False]"
0,7.839025378046196e-05,"[False, True, True, False, False, False, True, True, False, True, True, True, False, True, True, False, True, True, False, False, True, True, False, False, False, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False]"
0,0.4448202720040521,"[True, True, True, False, True, True, False, False, False, False, False, True, False, True, False, False, False, True, False, True, True, True, True, True, False, True, False, False, True, True, False, True, True, True, True, True, True, False, True, False]"
0,0.05315105664027771,"[True, False, True, True, True, True, True, False, True, True, True, False, False, True, False, False, True, False, True, True, True, True, False, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, False, False]"
0,0.008117130606330365,"[True, False, False, True, True, True, True, False, False, False, True, True, False, False, False, False, True, True, False, False, False, False, False, False, False, True, False, False, True, True, True, True, False, True, True, False, False, False, True, False]"
0,1.0559306187853906e-06,"[False, True, False, False, False, False, False, False, True, False, True, False, False, True, True, True, True, False, True, True, True, False, True, True, True, False, False, True, True, True, True, False, False, True, False, False, False, False, True, True]"
0,0.9710462811463815,"[True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, False, True, True, True, False, True, False, True, True, True, True, False, True, False, False, True, True, True, False, False, False, False, True]"
0,0.2529423994181338,"[True, True, False, True, True, True, True, True, False, False, False, True, True, True, True, True, False, False, True, True, False, False, True, False, False, True, True, True, False, True, False, False, False, True, False, False, True, False, False, True]"
0,0.37597317203114794,"[True, True, True, False, True, False, False, False, False, False, True, False, False, True, False, False, True, False, False, True, True, True, False, True, True, False, True, True, False, False, False, True, True, False, True, False, False, False, False, False]"
0,0.2391527313401361,"[True, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, False, False, False, True, False, True, True, False, True, True, False, True, False, False, False, True, True, True, False, False, False]"
0,0.053279139014444185,"[True, False, True, True, True, True, True, False, True, True, True, True, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, True, True, True, True, False, True, True, False, False, False, True, False]"
0,0.003412004510993305,"[True, False, False, True, False, False, False, True, False, False, False, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, True, True, False, False, False, True, True, True, True, False, True, True, True, True]"
step,fitness,genome
1,0.919739248482573,"[True, True, True, True, True, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, False, True, False, True, True, False, True, True, False, True, False, False, False, True, True, True, False, False, False]"
1,0.11557064761127343,"[True, True, False, False, True, True, True, False, False, True, False, False, True, True, True, True, True, True, True, False, False, True, True, False, False, True, True, False, True, False, True, True, False, False, True, True, True, False, True, False]"
1,0.10889892953992467,"[True, True, False, False, True, True, False, True, False, False, False, True, False, True, True, False, True, True, False, False, False, True, True, True, False, True, True, False, True, True, True, False, False, True, True, True, True, False, True, False]"
1,0.9710462811463815,"[True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, False, True, True, True, False, True, False, True, True, True, True, False, True, False, False, True, True, True, False, False, False, False, True]"
1,0.23915273125982825,"[True, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, False, False, False, True, False, True, True, False, True, True, False, True, False, False, False, False, True, True, False, False, False]"
1,0.2529423995025974,"[True, True, False, True, True, True, True, True, False, False, False, True, True, True, True, True, False, False, True, True, False, False, True, False, False, True, True, True, False, True, False, False, False, True, True, False, True, False, False, True]"
1,0.008605820064418191,"[True, False, False, True, True, True, True, True, False, False, False, True, True, True, True, False, False, False, True, True, False, False, True, False, False, True, False, True, True, True, True, False, False, True, False, False, True, False, False, True]"
