step,fitness,genome
0,0.01923552433086037,"[True, False, True, False, True, True, False, False, False, True, True, True, False, False, False, True, True, True, True, False, False, True, False, True, False, True, False, True, False, False, False, False, True, True, True, False, False, False, False, True]"
0,0.35790863113727134,"[True, True, True, False, False, True, True, True, False, False, False, False, False, False, False, False, True, False, True, True, False, True, False, True, False, True, False, True, True, False, True, False, True, True, True, False, True, True, True, True]"
0,0.7133192935760082,"[True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, True, False]"
0,0.7133192935760082,"[True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, True, False]"
0,0.8562910545047734,"[True, True, True, True, True, True, False, False, False, False, False, False, True, True, True, True, False, False, False, True, False, True, True, False, True, False, True, True, False, True, False, True, True, False, False, True, False, True, False, True]"
0,0.373863560541032,"[True, True, True, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, True, True, True, True, True, False, False, False, True, False, False, True, False, False, False, True, True, True, False, False]"
0,0.6001521441855207,"[True, True, True, True, False, False, True, True, False, True, False, False, False, False, False, True, True, True, True, False, False, True, True, False, False, True, True, True, True, False, False, False, False, False, True, False, False, False, True, True]"
0,0.373863560541032,"[True, True, True, False, True, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, True, True, True, True, True, False, False, False, True, False, False, True, False, False, False, True, True, True, False, False]"
0,0.8562910545047734,"[True, True, True, True, True, True, False, False, False, False, False, False, True, True, True, True, False, False, False, True, False, True, True, False, True, False, True, True, False, True, False, True, True, False, False, True, False, True, False, True]"
0,0.0066531499948314565,"[True, False, False, True, True, False, True, True, False, False, False, True, False, False, True, True, False, True, False, False, True, False, False, False, False, True, True, False, True, True, False, False, False, True, True, False, True, True, True, True]"
0,0.0066531499948314565,"[True, False, False, True, True, False, True, True, False, False, False, True, False, False, True, True, False, True, False, False, True, False, False, False, False, True, True, False, True, True, False, False, False, True, True, False, True, True, True, True]"
0,0.0035188550455197546,"[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, True, False, True, True, True, False, True, True, True, True, False, True, False, True, True, False, False, False, False, True, False, False, True, True, True]"
0,0.7133192935760082,"[True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, False, False, False, False, True, False]"
0,0.7102989125753174,"[True, True, True, True, False, True, True, True, False, True, True, False, False, True, False, False, False, False, False, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, False, False, True, True, False, True]"
0,0.8562910545047734,"[True, True, True, True, True, True, False, False, False, False, False, False, True, True, True, True, False, False, False, True, False, True, True, False, True, False, True, True, False, True, False, True, True, False, False, True, False, True, False, True]"
