step,fitness,genome
0,0.0903763638310647,"[True, True, False, False, True, False, False, True, False, True, False, False, True, True, False, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, False, False, True, False, False, True, False, False, True, True]"
0,0.06764512791590378,"[True, True, False, False, False, False, True, True, True, False, False, False, True, True, False, True, False, True, True, True, False, True, True, True, True, True, False, True, True, True, True, True, False, False, True, True, True, True, True, True]"
0,2.5634419459012557e-06,"[False, True, False, False, False, True, True, False, True, False, True, False, False, True, True, False, True, True, False, True, False, False, True, False, True, False, False, True, False, True, True, False, True, True, False, True, False, False, False, False]"
0,0.05385821710882211,"[True, False, True, True, True, True, True, True, False, False, True, False, False, True, False, True, False, True, False, True, True, True, True, False, True, True, False, False, False, True, False, False, False, False, True, False, True, True, True, False]"
0,1.8222384189696044e-05,"[False, True, False, True, False, True, False, True, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, False, True, True, True, False, True, True, False, True, False, False, False, True, True, False, False]"
0,0.9762184256378783,"[True, True, True, True, True, True, True, True, False, True, True, False, False, False, True, False, False, True, True, True, False, False, True, True, True, False, False, True, True, False, True, True, True, True, True, False, False, False, True, False]"
0,0.011852755029411442,"[True, False, True, False, False, True, False, False, False, True, False, False, True, False, True, True, False, True, False, False, True, False, False, False, False, True, False, True, True, True, False, True, False, True, True, False, False, True, False, False]"
0,0.008728257531884158,"[True, False, False, True, True, True, True, True, False, True, False, True, False, True, True, True, True, True, False, False, True, False, False, False, False, True, True, False, False, False, False, True, False, False, True, True, False, True, False, False]"
0,1.2516882987379745e-05,"[False, True, False, True, False, False, True, False, True, True, False, False, True, False, True, False, True, True, False, False, True, True, True, True, True, False, True, False, False, False, True, False, True, True, True, True, True, True, True, False]"
0,0.07155403350611997,"[True, True, False, False, False, True, False, False, True, False, True, False, False, True, True, True, False, True, True, True, True, True, True, False, False, False, True, False, False, False, True, False, True, False, True, True, True, False, False, False]"
0,2.401496524454991e-06,"[False, True, False, False, False, True, True, False, False, False, True, True, False, False, False, True, False, False, True, False, True, True, False, False, True, False, True, False, True, True, False, True, True, True, True, False, True, False, True, True]"
0,0.32615681225846344,"[True, True, True, False, False, True, False, False, True, True, False, True, True, True, False, True, True, True, True, False, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, False, False, False, True, False]"
0,0.011702215183442126,"[True, False, True, False, False, True, False, False, False, False, False, True, False, True, False, True, True, False, False, False, True, True, True, False, False, True, False, True, True, True, False, False, True, False, True, False, False, True, True, False]"
0,3.701024785175618e-05,"[False, True, False, True, True, True, False, False, False, True, False, False, False, True, False, True, True, True, False, False, False, False, False, False, True, True, False, True, True, False, False, True, True, True, False, True, True, False, True, True]"
0,0.15643769559200574,"[True, True, False, True, False, True, False, False, True, False, True, False, False, True, True, True, False, True, True, True, True, True, True, False, False, False, True, True, False, False, True, False, True, False, True, True, True, False, False, False]"
0,0.014723429954460037,"[True, False, True, False, False, True, True, True, True, True, True, False, False, True, False, True, False, True, True, False, True, True, False, True, False, True, False, False, True, True, True, True, False, True, True, True, True, True, False, False]"
